,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,max_bytes_for_level_multiplier,block_size,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger
469,1,2,130000000,90,19,13.534321010295491,90934,256,444,1024
470,57,1,130000000,42,24,15.0,198231,69,6,866
471,1,2,130000000,73,14,13.541522613290699,215922,160,358,985
472,256,10,1,128,1,5.0,500000,256,1024,1
473,88,7,130000000,92,28,8.86165279755283,47843,155,946,1024
474,1,1,130000000,30,10,15.0,186463,75,42,636
475,1,2,130000000,46,16,13.42355897520519,257634,98,1,935
476,17,2,130000000,88,13,12.528537916962172,105682,134,496,1024
477,53,1,130000000,48,7,14.754582165020118,21489,187,677,679
478,1,2,130000000,50,16,14.67113016717002,211600,119,195,943
479,1,5,130000000,100,16,9.688949674248189,151780,191,1,981
480,43,2,130000000,82,21,13.803976888722234,146234,158,318,1024
481,31,3,130000000,47,18,13.72401939085836,302614,103,37,1024
482,106,1,130000000,50,16,15.0,100645,154,637,500
483,1,3,130000000,44,6,13.354998206994344,243008,117,154,915
484,85,1,130000000,33,16,15.0,128517,127,875,846
485,76,1,130000000,81,10,13.01369346443693,101076,212,498,1024
486,1,3,130000000,60,15,13.371810890646168,164654,119,212,976
487,51,1,130000000,58,25,15.0,265310,82,61,756
488,96,1,130000000,46,19,12.029260029521813,41451,209,973,1024
489,1,4,130000000,92,18,12.741198259368815,164880,179,285,1024
490,88,4,130000000,89,21,11.480306274635446,1,214,791,1024
491,55,3,130000000,95,21,11.736338456781931,33044,179,476,1024
492,49,1,130000000,53,13,15.0,174819,161,408,885
493,51,2,130000000,66,13,15.0,275670,96,1,836
494,128,4,130000000,74,27,9.50065063548923,38293,254,723,836
495,66,1,128915659,36,24,15.0,198283,79,171,788
496,1,2,130000000,105,11,12.685405352053467,142374,181,192,1024
497,161,1,130000000,123,32,14.232281956567785,199174,110,1,827
498,66,4,130000000,64,27,12.346047022048733,42391,173,543,1024
499,140,1,130000000,26,10,15.0,123432,189,398,899
0,217,4,111336072,51,30,8.0,84917,231,430,24
1,4,1,101313631,77,15,8.0,102371,151,800,649
2,120,7,106105555,116,11,8.0,428278,251,491,372
3,150,7,108948223,67,15,11.0,102949,23,288,213
4,211,6,124508243,80,32,7.0,123250,52,142,498
5,206,5,92252947,70,28,10.0,195578,244,655,362
6,52,5,122555114,102,13,6.0,270884,144,966,357
7,62,5,106646101,53,21,9.0,130940,142,618,124
8,158,3,109624708,93,10,10.0,96988,60,647,455
9,9,3,126636993,34,18,10.0,87380,108,878,713
10,230,7,89248701,20,9,6.0,21092,224,479,257
11,119,3,69265127,68,20,6.0,68782,95,383,462
12,110,2,39274520,126,9,7.0,365049,10,811,661
13,104,9,73100271,44,11,5.0,446161,80,536,408
14,222,4,128387806,73,16,13.0,47772,246,897,308
15,125,5,90916643,23,2,6.0,207064,223,553,87
16,60,4,110364382,61,31,7.0,367934,71,996,76
17,227,7,80808538,79,20,5.0,292860,162,467,182
18,210,4,114283283,45,18,8.0,155735,157,73,897
19,196,8,63828220,61,1,11.0,415702,127,943,482
20,177,6,87818126,87,30,9.0,161785,47,725,593
21,72,6,82531542,106,15,9.0,152397,55,772,473
22,89,1,106862746,51,24,8.0,473676,169,999,928
23,170,9,83955545,73,25,9.0,386153,184,824,292
24,90,6,58594526,36,14,13.0,182018,237,511,979
25,186,1,114709582,121,26,8.0,103654,85,743,526
26,2,10,40106865,43,29,7.0,169987,134,700,571
27,63,2,95295629,12,4,8.0,30065,35,409,674
28,255,3,102732906,84,30,8.0,184730,89,953,868
29,200,1,98847828,41,1,11.0,75518,203,693,431
30,28,8,65110307,63,5,9.0,137047,137,476,845
31,172,6,118996020,63,13,10.0,143662,67,591,382
32,121,8,50528902,102,7,12.0,269329,64,768,35
33,162,5,70984785,59,17,8.0,50142,229,499,235
34,186,3,126023434,56,7,8.0,10114,222,784,530
35,67,7,3395152,24,5,12.0,305808,207,822,542
36,34,4,42218161,74,10,12.0,17352,219,457,730
37,154,7,5209013,110,15,8.0,37292,197,30,705
38,98,2,117343747,80,20,11.0,214393,32,567,166
39,235,3,97023564,35,25,10.0,202419,90,524,443
40,252,9,54482797,126,2,12.0,324942,3,172,607
41,78,10,56996475,89,26,9.0,86894,46,329,749
42,73,5,64474074,2,24,10.0,221721,99,903,210
43,160,4,129171863,70,15,10.0,9580,220,900,343
44,183,3,126469000,82,29,10.0,81598,240,657,322
45,148,6,106740559,83,7,6.0,160426,212,417,256
46,134,2,111171492,39,3,6.0,254625,8,631,412
47,107,4,77200363,122,3,5.0,1211,255,1021,936
48,161,1,28165308,96,14,11.0,318868,233,560,342
49,179,3,73389817,69,28,10.0,52163,213,300,1012
50,139,6,46565259,54,19,5.0,234562,69,1019,56
51,133,2,47343983,32,12,11.0,499998,148,444,234
52,144,3,105415755,65,6,10.0,145584,209,845,506
53,2,5,129650489,70,28,9.0,101879,57,687,725
54,219,3,129662248,53,27,7.0,192172,39,620,259
55,111,2,4416546,91,24,5.0,81245,143,442,558
56,181,2,115114702,77,9,9.0,11656,192,874,707
57,27,4,118827379,28,26,14.0,166689,103,509,367
58,169,5,120240230,47,4,12.0,58266,175,743,388
59,146,8,93986913,99,27,12.0,471146,74,570,642
60,95,7,116967689,89,31,14.0,360232,53,412,264
61,248,3,92329355,15,8,13.0,181130,118,402,284
62,52,7,39755223,24,23,11.0,347204,122,239,808
63,206,4,126227309,71,31,8.0,114513,246,587,151
64,141,5,96264002,103,14,13.0,1155,213,978,916
65,115,2,98171882,109,26,12.0,108796,155,666,1009
66,136,2,122249261,29,12,8.0,95204,14,843,304
67,202,4,99629463,86,8,7.0,174731,251,386,339
68,177,5,122957701,80,28,6.0,72258,88,857,506
69,97,9,89451381,57,18,12.0,212783,82,929,141
70,42,8,12730613,13,21,8.0,115905,1,141,801
71,42,5,113264856,66,22,11.0,65038,40,745,545
72,13,4,110085918,26,11,8.0,455866,174,711,789
73,195,4,122458795,105,22,9.0,29771,134,183,483
74,206,4,127262243,51,2,8.0,120280,219,581,273
75,201,7,84949693,115,17,12.0,195696,198,675,184
76,174,5,129775536,89,10,9.0,55097,165,745,766
77,245,5,118222489,85,7,7.0,323194,3,778,805
78,127,4,81636051,75,32,13.0,136717,156,860,615
79,157,4,102783131,71,19,11.0,63614,77,681,48
80,190,7,121562832,48,4,8.0,285432,120,601,201
81,127,3,129597886,38,19,7.0,109423,26,609,859
82,227,1,15422405,57,23,10.0,26112,112,977,589
83,164,6,31340881,4,23,8.0,38723,186,715,12
84,193,4,129867697,61,6,9.0,42934,168,891,332
85,85,4,112395862,39,24,10.0,403136,184,356,626
86,17,1,101056829,115,12,10.0,289805,254,708,735
87,167,3,128342365,58,6,10.0,12623,171,788,437
88,235,5,86695125,6,22,8.0,133057,126,726,836
89,51,3,107668788,18,21,10.0,259011,116,254,103
90,102,6,26521809,30,25,9.0,230496,217,924,770
91,113,2,94962509,93,2,9.0,121479,201,757,676
92,215,2,74816965,96,16,7.0,241936,19,818,667
93,152,4,19126650,96,13,9.0,3719,105,42,570
94,19,5,78594075,12,16,10.0,37844,190,1003,120
95,239,6,1101741,45,10,11.0,251674,148,913,964
96,240,6,115635465,75,8,14.0,20664,61,801,423
97,78,5,51090885,50,27,6.0,1404,178,308,824
98,250,6,117492847,61,11,7.0,343717,177,538,283
99,186,4,103713710,49,17,14.0,151639,32,631,396
100,46,5,129337047,88,15,13.0,155020,121,994,534
101,152,3,60036558,52,4,10.0,117767,217,640,266
102,127,6,48236952,60,12,11.0,160748,32,716,31
103,67,5,18308404,82,21,13.0,132861,80,870,400
104,160,2,56164100,41,24,13.0,353014,60,498,427
105,86,4,126819420,79,11,10.0,47766,152,990,886
106,86,5,61043597,27,19,13.0,247951,89,469,675
107,54,10,79311309,95,16,13.0,489656,66,584,400
108,60,5,68424875,45,15,8.0,95753,242,422,687
109,4,7,128438620,77,11,10.0,998,147,1021,916
110,256,6,32253878,59,6,12.0,2898,122,687,595
111,121,4,114329131,55,20,14.0,206664,97,820,671
112,225,2,58352246,107,23,9.0,226408,103,789,643
113,137,9,62551156,30,22,13.0,172577,248,853,292
114,5,7,126420335,77,12,12.0,25823,152,957,883
115,237,9,107878669,55,12,12.0,80033,197,618,592
116,199,3,89780437,101,19,6.0,149241,64,412,471
117,61,3,98550572,104,15,13.0,154307,104,922,499
118,194,3,81375527,63,3,13.0,122958,130,264,610
119,40,6,129777352,68,5,10.0,123759,87,549,709
120,167,6,102278533,84,5,13.0,224609,45,604,814
121,59,2,99008724,23,31,6.0,191136,104,183,417
122,109,3,42863384,24,16,14.0,419159,24,142,729
123,79,1,109820393,99,1,9.0,165290,76,283,466
124,250,4,101448282,69,11,14.0,264774,159,468,755
125,35,4,73938545,21,24,7.0,162688,39,714,266
126,135,2,85105221,32,27,13.0,236301,17,599,477
127,199,9,33576851,57,7,7.0,308970,26,449,661
128,31,10,108811468,73,21,8.0,299304,170,398,658
129,52,6,125352651,83,11,11.0,16644,185,155,998
130,16,7,71800585,39,3,11.0,198606,72,353,913
131,186,1,87136835,36,30,13.0,295981,59,509,797
132,226,10,57886436,123,31,14.0,347596,222,261,270
133,173,4,35467061,79,6,12.0,62927,127,375,454
134,117,7,128786514,76,10,10.0,72955,109,888,921
135,156,3,12727742,48,4,14.0,85411,99,404,711
136,202,4,79301402,56,2,13.0,267905,149,43,162
137,131,3,129251537,62,15,13.0,231402,116,613,675
138,154,9,49348346,37,25,7.0,113337,112,498,450
139,191,3,5352497,27,7,14.0,370579,193,334,494
140,193,9,69968295,20,2,11.0,215450,57,986,38
141,68,8,120094411,7,8,7.0,72789,94,314,689
142,221,1,101187919,62,22,12.0,273743,52,676,114
143,91,5,126237330,2,12,10.0,401757,1,620,935
144,218,2,74303398,70,3,10.0,171660,108,245,744
145,191,7,66298238,30,20,13.0,104414,33,787,82
146,140,2,111455322,73,8,11.0,141869,72,447,606
147,156,3,123636742,17,29,12.0,281811,113,434,554
148,115,3,38916746,116,6,14.0,112933,198,843,970
149,24,7,113071824,71,2,9.0,12,158,1020,937
150,11,5,66216,86,28,9.0,391282,230,101,213
151,212,4,115818150,81,19,13.0,146422,24,326,862
152,102,6,89975912,58,7,6.0,47075,166,523,776
153,165,5,84431703,54,31,11.0,138525,183,767,451
154,47,2,116385142,97,14,11.0,61860,42,657,336
155,236,3,113956563,27,12,11.0,346167,33,369,778
156,76,8,123368475,75,9,11.0,297547,135,961,850
157,106,1,92281499,87,14,10.0,258988,209,937,615
158,94,6,116244231,65,13,9.0,213311,146,350,723
159,180,3,129423183,11,26,5.0,177766,139,728,366
160,145,2,21591198,43,28,7.0,476068,145,354,1024
161,163,2,92302717,78,7,8.0,14931,83,680,872
162,124,6,16200364,93,7,8.0,341713,52,437,394
163,87,9,94809294,96,17,9.0,191347,126,702,636
164,72,4,112981688,80,9,10.0,27252,189,899,1017
165,69,8,81982599,59,15,12.0,252777,126,201,725
166,32,10,119514626,105,13,9.0,326912,104,741,752
167,24,4,121714446,118,18,12.0,184335,97,50,424
168,52,6,105212989,123,10,9.0,8571,133,708,830
169,179,5,10684202,127,9,8.0,29316,92,3,631
170,125,8,97535600,37,7,13.0,284222,114,66,195
171,106,7,104596574,45,4,11.0,185650,15,301,785
172,241,6,83358366,52,17,14.0,324430,231,233,328
173,251,4,67444040,67,10,12.0,416043,8,574,573
174,128,7,104859505,68,5,10.0,112613,87,815,954
175,81,5,118461371,65,5,5.0,58836,205,1023,854
176,208,8,95859295,92,6,5.0,129186,177,232,316
177,98,2,76813879,73,32,12.0,230191,34,623,262
178,18,7,76336208,68,1,11.0,167337,85,12,795
179,230,3,51812760,61,1,12.0,102374,138,547,574
180,173,6,52858832,53,8,10.0,87619,49,534,512
181,24,4,120342295,114,14,8.0,93049,167,646,961
182,135,5,111506716,50,13,11.0,452192,119,784,813
183,43,6,106133774,48,4,14.0,122078,79,546,707
184,169,7,123668509,90,8,8.0,241882,153,579,891
185,42,6,93261427,100,18,7.0,457333,142,489,507
186,1,8,4458753,64,18,6.0,43092,133,852,541
187,9,8,100770652,109,14,12.0,218139,251,747,760
188,113,5,129649438,89,20,14.0,199716,66,990,558
189,3,1,46046053,48,17,14.0,369601,220,562,362
190,197,1,26769921,52,3,12.0,123546,131,203,617
191,184,2,42347180,63,5,13.0,338720,175,124,705
192,42,5,87718808,93,2,14.0,136829,1,464,998
193,93,4,129736972,85,10,10.0,56004,83,904,571
194,206,3,81668672,43,2,14.0,35427,158,269,655
195,34,9,15354983,23,4,9.0,76432,182,255,367
196,146,9,26406704,16,25,9.0,149190,43,655,826
197,245,1,55401802,32,9,11.0,100995,52,482,771
198,147,4,119526936,111,23,14.0,219537,116,755,526
199,145,3,64073237,35,16,11.0,314453,70,382,593
200,60,10,127067382,64,14,12.0,249316,72,848,362
201,58,8,116195473,19,1,10.0,357019,143,660,163
202,83,7,112390134,67,14,8.0,168156,52,570,123
203,190,9,10253676,15,21,9.0,266316,2,477,553
204,152,10,122909229,71,2,10.0,220595,27,200,213
205,8,7,129012104,38,20,14.0,4754,85,627,992
206,47,5,105659389,80,29,9.0,290305,34,763,434
207,51,2,61225314,3,15,9.0,279531,22,248,38
208,119,6,99704626,62,8,10.0,258943,109,247,252
209,8,7,126333577,43,20,14.0,4868,95,1009,1015
210,3,9,96735457,42,18,14.0,341188,19,966,305
211,167,10,91853339,97,3,10.0,217699,29,218,168
212,232,2,57204606,12,4,10.0,158894,42,109,529
213,67,9,118129498,67,20,6.0,208817,3,54,446
214,13,7,129372001,37,32,14.0,92981,39,620,1009
215,169,7,110200130,23,11,10.0,122174,96,730,608
216,174,5,6727675,102,5,13.0,437756,189,219,568
217,113,8,119603474,29,12,8.0,212486,21,968,470
218,155,6,122585067,55,19,5.0,108171,133,408,147
219,149,6,102499761,3,25,14.0,109079,171,484,651
220,131,8,101155245,85,5,14.0,283003,200,960,267
221,68,9,12569134,11,12,12.0,143018,59,681,785
222,71,2,108125560,61,15,5.0,375607,87,263,85
223,223,9,125456961,68,5,8.0,188550,136,793,10
224,242,8,110571407,87,10,9.0,294386,90,17,195
225,18,1,93275937,100,11,12.0,51611,12,563,130
226,232,9,107637477,22,22,12.0,391594,48,578,590
227,51,5,4808590,57,16,11.0,450016,194,283,454
228,42,4,122652887,75,32,13.0,315304,140,666,350
229,160,7,114524830,104,2,11.0,342891,49,708,542
230,35,9,129991727,27,29,13.0,489204,61,641,606
231,80,8,127564326,33,31,14.0,374509,109,715,225
232,226,2,48441090,106,26,10.0,464646,245,942,159
233,78,6,49968391,52,15,6.0,342871,172,861,105
234,90,9,119242954,45,11,10.0,221102,26,646,375
235,70,7,126639693,70,27,7.0,372071,109,716,240
236,121,5,76661565,90,8,11.0,333430,211,607,306
237,107,8,64527691,17,28,11.0,444983,15,380,121
238,80,5,69640120,21,8,7.0,275758,204,96,214
239,145,7,122075718,73,12,7.0,205431,130,831,188
240,98,3,19829814,93,26,7.0,201360,196,379,424
241,163,6,42752411,59,25,11.0,63848,239,537,848
242,130,10,868943,32,6,6.0,259691,115,740,350
243,22,7,125386055,36,21,14.0,81136,35,22,906
244,200,10,83363494,38,10,14.0,241546,18,53,399
245,120,3,78847179,116,8,8.0,56614,128,345,774
246,98,5,103401631,78,3,9.0,408404,159,773,60
247,33,7,123024539,31,2,10.0,226138,86,655,325
248,54,8,99608989,19,30,10.0,416406,181,888,874
249,35,6,29476311,25,23,13.0,3694,149,857,907
250,20,5,112885573,55,6,12.0,168045,255,817,180
251,135,7,73132195,82,3,9.0,326396,72,301,142
252,75,10,115831598,57,7,10.0,425502,82,512,482
253,146,9,52810141,54,12,6.0,290172,207,822,117
254,65,10,96621256,40,9,13.0,175222,119,687,323
255,193,8,94109373,71,23,5.0,329505,114,478,286
256,29,8,104441794,74,16,9.0,365874,39,590,94
257,31,8,86172959,17,1,11.0,234006,137,927,855
258,106,9,123668227,48,4,8.0,157806,12,547,283
259,181,4,83726293,120,7,7.0,231148,43,317,73
260,181,10,75384684,107,13,13.0,172743,2,836,57
261,210,6,88982841,30,31,9.0,130491,99,342,22
262,218,5,102836679,126,16,7.0,137026,217,511,763
263,179,8,23567761,35,9,12.0,200223,63,353,210
264,4,6,129861724,47,20,14.0,4939,101,1002,1002
265,255,1,77461904,32,17,14.0,75100,166,316,494
266,41,9,80365838,40,30,11.0,498410,29,632,496
267,36,6,111140440,94,7,10.0,393026,92,809,42
268,25,6,95669662,46,23,12.0,100494,71,924,646
269,81,10,71391555,6,28,13.0,305281,7,539,252
270,105,7,110532049,117,15,13.0,196994,150,687,560
271,205,10,86042979,65,13,5.0,121845,54,169,717
272,140,8,44698092,92,3,11.0,168838,74,106,756
273,115,6,107878681,33,32,6.0,430679,182,458,225
274,12,9,100049260,52,2,11.0,181879,125,477,416
275,1,8,129981337,50,30,11.0,2526,107,1006,931
276,97,9,54876151,27,31,13.0,466257,55,501,403
277,212,3,59685749,71,2,7.0,275387,226,59,242
278,85,8,118834819,29,22,8.0,18725,104,442,698
279,140,8,79973678,100,1,13.0,143619,83,127,796
280,138,3,106390599,10,27,11.0,245490,117,779,607
281,253,10,114177142,25,9,14.0,49072,123,605,975
282,196,10,32678139,127,4,5.0,157549,33,196,321
283,56,7,103511623,77,19,10.0,397278,67,578,966
284,146,10,129266023,14,14,6.0,275654,57,408,450
285,73,5,89803632,90,24,9.0,357899,100,440,814
286,93,4,35595356,85,18,12.0,54063,90,745,845
287,124,4,119704960,34,28,7.0,128845,47,398,756
288,127,7,40912881,1,6,10.0,232424,64,605,285
289,189,8,115161701,10,26,9.0,493006,63,442,726
290,17,8,117562151,49,17,7.0,320300,77,902,678
291,99,7,89851217,44,24,11.0,464221,43,552,627
292,114,5,68760563,52,10,12.0,32541,80,879,1017
293,6,6,87275463,80,18,13.0,25980,163,760,670
294,86,9,65776127,109,4,13.0,88919,145,274,741
295,43,4,17452676,70,28,9.0,480066,215,90,387
296,61,7,47721959,60,13,8.0,141704,78,707,960
297,28,4,97958709,58,6,7.0,311450,122,524,329
298,49,9,93873481,7,5,8.0,303196,154,663,524
299,154,1,122312730,109,1,8.0,187368,6,138,8
300,202,8,129663803,52,25,7.0,423804,124,946,104
301,143,9,117069141,87,3,9.0,139806,47,696,596
302,207,9,113046680,74,9,12.0,382600,191,825,225
303,248,10,93564874,89,17,8.0,294189,121,977,283
304,156,8,116848795,39,12,13.0,168530,207,778,827
305,80,6,105685250,5,20,6.0,275007,139,737,19
306,198,10,129884220,58,14,9.0,350197,99,889,137
307,171,6,125377518,16,25,6.0,297663,133,765,367
308,211,6,128912718,100,13,14.0,116069,91,512,874
309,130,1,129173990,55,32,8.0,496845,72,863,132
310,122,1,95607988,119,28,7.0,330520,96,478,601
311,218,10,90292152,27,9,11.0,43331,105,375,653
312,231,5,79812525,70,5,10.0,68884,93,244,458
313,35,9,37001185,72,13,12.0,243086,158,372,625
314,130,6,127119802,127,32,7.0,489994,70,809,40
315,128,3,119419896,41,16,5.0,448544,149,760,593
316,13,4,44937871,2,7,14.0,446340,170,992,649
317,255,10,75699039,27,23,10.0,182593,168,952,335
318,193,10,117559648,67,12,11.0,347157,99,397,470
319,5,3,128465667,77,32,10.0,458991,76,696,369
320,162,10,82180341,32,15,9.0,356404,223,580,22
321,161,10,39745645,31,3,6.0,46134,20,87,389
322,93,5,57130779,110,6,12.0,226462,253,202,272
323,25,5,848092,10,22,9.0,309149,116,811,789
324,165,9,25592882,20,19,12.0,187318,143,589,966
325,50,9,52998091,63,12,5.0,372018,27,491,1021
326,16,6,49421186,111,11,9.0,375843,234,630,71
327,242,10,14327587,21,27,14.0,177618,211,508,177
328,148,5,82072902,77,14,5.0,426563,117,936,720
329,149,1,124801985,50,18,10.0,407133,44,972,258
330,86,2,94352034,116,23,6.0,94704,38,287,423
331,241,9,48962982,75,16,10.0,394813,106,783,353
332,30,7,109651474,84,25,9.0,299337,130,426,310
333,198,8,109151629,37,6,10.0,337651,132,544,391
334,131,1,119936292,56,14,10.0,252941,77,867,298
335,224,7,125396334,84,14,13.0,218049,100,735,451
336,215,7,103900525,62,18,11.0,166325,155,613,758
337,252,9,21482520,72,21,6.0,267006,51,474,476
338,56,2,117401547,109,22,5.0,339113,10,976,1007
339,186,8,92286196,64,20,10.0,436065,61,453,647
340,174,8,32478690,106,22,12.0,432310,10,566,291
341,220,7,121843977,35,17,6.0,369788,122,940,840
342,185,10,101479804,12,15,12.0,223906,160,550,555
343,68,1,127360749,126,22,7.0,498006,66,833,8
344,212,9,121558266,69,7,12.0,240046,150,920,162
345,240,8,32886997,80,2,9.0,197599,220,212,525
346,183,10,32611806,48,19,6.0,322726,53,468,316
347,156,10,129264626,41,15,11.0,234341,107,740,410
348,120,2,68864612,91,28,7.0,355026,153,428,271
349,71,1,104577110,93,19,8.0,488929,100,678,74
350,53,1,119235642,47,20,8.0,253910,21,715,557
351,65,10,11686072,2,8,11.0,213619,59,662,341
352,156,1,125912312,75,24,9.0,271192,132,710,409
353,239,9,43669776,86,9,11.0,203962,109,430,233
354,233,9,41025598,81,19,7.0,364204,160,1012,53
355,182,3,120906159,116,28,9.0,56061,211,1001,274
356,137,2,110751336,43,27,7.0,469696,109,909,113
357,32,1,75436641,67,24,5.0,7021,28,938,1
358,191,3,114762360,71,31,8.0,320661,93,800,166
359,99,7,123503977,47,15,13.0,93316,77,728,387
360,165,2,91649060,32,27,6.0,431606,212,992,452
361,170,7,99489698,26,22,7.0,151939,80,891,534
362,205,4,94488091,42,9,8.0,128852,242,92,1000
363,73,2,106340741,35,29,9.0,392150,64,998,11
364,136,1,72461553,55,31,8.0,480002,65,880,117
365,92,3,58618862,24,24,11.0,164514,103,787,50
366,42,3,57575645,66,8,7.0,314789,126,51,246
367,229,8,61804393,51,25,5.0,328694,180,808,213
368,59,3,98971635,60,23,5.0,390030,85,878,13
369,2,1,122811871,30,5,14.0,4775,17,850,313
370,107,3,11412337,15,15,12.0,115283,190,761,452
371,43,2,2844179,51,11,11.0,416222,34,1016,333
372,5,5,825872,110,7,14.0,346012,32,8,482
373,247,9,87409031,57,8,8.0,305365,138,287,185
374,82,5,101859301,64,20,6.0,239703,32,837,196
375,111,1,111853260,124,18,10.0,454291,49,601,904
376,220,5,107826746,83,26,13.0,477483,183,912,715
377,119,8,96625785,35,17,11.0,229238,167,684,508
378,194,4,89017207,61,26,9.0,292611,145,333,109
379,176,10,69020933,78,13,10.0,281858,89,657,552
380,21,4,109043387,39,26,6.0,465104,59,644,222
381,145,2,65408217,95,29,7.0,494139,113,643,189
382,177,9,104425424,127,4,14.0,284324,198,613,688
383,94,2,101202611,100,21,8.0,401949,41,564,217
384,112,4,129960667,62,10,7.0,344008,71,747,40
385,65,7,86533720,102,16,9.0,499908,85,524,949
386,201,4,115127736,46,13,5.0,359633,55,832,88
387,156,8,49915087,23,10,8.0,330715,175,183,765
388,245,9,129751039,68,19,7.0,360711,100,1017,33
389,140,2,79078329,58,30,5.0,201694,4,970,192
390,169,9,98642444,59,14,9.0,378169,112,888,504
391,235,9,113532453,44,10,12.0,308175,82,858,243
392,77,3,22142579,87,30,9.0,140656,4,833,156
393,107,2,128456898,53,30,7.0,385813,68,894,154
394,228,10,6109004,95,11,9.0,259111,142,1020,138
395,170,9,85862819,42,16,11.0,410761,46,230,511
396,184,4,114312137,7,18,8.0,438798,85,1024,136
397,152,10,54818906,54,12,12.0,286438,120,990,67
398,207,8,84866033,19,21,7.0,423416,125,912,84
399,103,7,111452399,16,1,10.0,144944,136,141,435
400,2,9,112831709,127,6,9.0,12122,86,88,394
401,43,8,63200966,85,27,13.0,102833,94,472,965
402,63,4,93210213,59,21,12.0,121302,81,231,313
403,68,7,110820041,124,7,13.0,80488,113,123,282
404,46,6,67820483,46,22,10.0,41354,50,259,374
405,2,8,129245141,125,1,12.0,2877,50,284,354
406,11,8,77592760,117,12,10.0,193018,11,513,497
407,200,7,14738237,33,17,9.0,162839,97,588,997
408,140,7,101587733,72,22,12.0,157078,40,37,326
409,30,7,123826641,118,2,12.0,85677,58,313,236
410,83,8,72308757,80,14,14.0,129000,82,434,224
411,242,8,6437234,19,8,12.0,14404,92,732,215
412,223,9,25464847,107,16,13.0,452481,139,36,764
413,196,9,79924362,38,16,6.0,89499,10,902,576
414,4,8,129107676,127,2,12.0,14171,46,280,335
415,61,7,127855861,121,10,12.0,45068,17,146,14
416,69,5,95135878,72,9,10.0,297515,94,168,901
417,21,5,97524605,89,1,11.0,113522,65,382,127
418,90,7,126379673,95,2,13.0,141530,134,466,393
419,4,6,109885618,56,32,13.0,125129,78,348,281
420,115,10,19098123,107,6,13.0,258041,201,542,404
421,229,2,56542064,51,9,5.0,359725,25,878,903
422,121,4,25415173,41,7,9.0,451601,187,421,122
423,30,4,665497,118,6,9.0,70605,21,192,683
424,13,9,95622787,112,10,13.0,273965,67,262,596
425,78,1,84192605,12,11,13.0,271220,89,30,526
426,97,7,91144718,83,27,11.0,315560,15,14,3
427,170,4,584180,69,14,10.0,404447,197,416,1010
428,57,7,96283275,78,10,5.0,48452,57,169,310
429,48,6,108894127,104,2,11.0,30461,77,370,203
430,2,6,125352517,93,24,12.0,398223,8,346,570
431,211,8,40627673,39,16,14.0,124362,212,414,513
432,88,8,1786296,99,11,8.0,150069,146,948,559
433,162,7,102719909,77,15,11.0,379669,254,561,306
434,21,7,126953779,127,2,12.0,33314,50,216,253
435,157,5,99904473,99,8,13.0,298495,150,1010,263
436,33,7,87711112,110,4,13.0,38323,139,296,590
437,212,5,99807794,110,31,13.0,494269,221,70,297
438,166,3,78156874,106,10,9.0,348322,1,927,812
439,53,4,115377637,94,7,11.0,86339,119,332,459
440,9,4,54061800,69,25,14.0,247119,93,65,833
441,36,9,45571887,120,4,10.0,83057,129,369,414
442,47,4,114275075,64,18,9.0,413571,3,205,412
443,24,7,125294750,127,3,12.0,28523,61,209,350
444,85,3,126118563,88,11,13.0,187408,131,630,360
445,229,4,13746276,6,26,14.0,361291,210,839,622
446,187,9,71132367,75,1,12.0,176107,166,272,340
447,65,9,81561030,30,15,12.0,96837,167,447,618
448,182,5,35560462,102,2,9.0,82703,122,732,671
449,46,8,109963851,89,5,12.0,62306,70,301,189
450,105,6,86358323,56,11,13.0,229559,102,663,425
451,90,6,48501660,86,4,11.0,340630,100,574,149
452,28,9,105369389,125,4,9.0,135096,30,96,170
453,204,1,92486822,7,29,10.0,183655,233,996,944
454,40,6,106066468,120,4,8.0,59871,29,243,551
455,232,6,66701492,39,12,10.0,328511,15,210,810
456,18,8,117748138,109,3,10.0,53777,1,143,40
457,88,10,120532605,116,3,11.0,54548,156,488,60
458,20,7,120563808,123,3,10.0,50195,31,148,30
459,78,5,30471492,65,2,8.0,175247,60,406,247
460,191,10,104493938,121,11,11.0,64329,208,138,392
461,131,6,4275885,101,1,10.0,77586,108,798,158
462,163,4,80357563,85,25,14.0,252698,118,410,1001
463,39,6,120745617,97,7,10.0,1911,6,50,52
464,39,10,119412897,114,4,12.0,96692,43,358,34
465,37,3,104849861,118,7,8.0,149338,135,465,170
466,254,9,107503664,52,12,14.0,279691,25,393,494
467,80,10,121918478,107,9,6.0,29140,52,11,195
468,22,7,103100930,98,1,13.0,112101,113,764,9
469,30,2,51841632,128,9,14.0,184165,106,310,138
470,154,5,65892410,65,17,10.0,311655,178,961,167
471,142,10,86427752,17,1,11.0,270624,157,116,91
472,183,5,25090632,12,30,5.0,25243,187,490,543
473,105,6,123062566,46,18,14.0,155787,106,507,648
474,9,7,113298810,115,5,7.0,69212,43,224,100
475,54,6,39437241,114,6,14.0,198770,74,285,451
476,122,10,61795309,1,6,11.0,136852,86,618,87
477,175,7,124914847,102,12,13.0,212005,34,319,855
478,99,7,112626712,107,8,11.0,611,33,229,486
